export_mode,chain_requested,requested_category,requested_subtype,name,brand,operator,category,shop,amenity,tourism,leisure,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
chain,Elgiganten,retail_grocery,auto,Elgiganten Phone House,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"59.1961852,17.6282785",coordinates_only,59.1961852,17.6282785,node,11766306363,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten Phone House,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"58.7222198,11.3474041",coordinates_only,58.7222198,11.3474041,node,11961757896,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"59.3623632,17.8736844",coordinates_only,59.3623632,17.8736844,node,12011774817,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"59.2430854,18.0913657",coordinates_only,59.2430854,18.0913657,node,12014480797,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"56.884744,14.7656911",coordinates_only,56.884744,14.7656911,node,12039917755,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten Phone House,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"58.0685421,11.8169112",coordinates_only,58.0685421,11.8169112,node,12068487282,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"56.0270439,14.2052673",coordinates_only,56.0270439,14.2052673,node,12092917583,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,Smålandiagatan,15,33230,Gislaved,Sweden,Smålandiagatan 15 33230 Gislaved Sweden,strict,57.3221827,13.5440693,node,12177109874,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"56.918016,12.5029358",coordinates_only,56.918016,12.5029358,node,12255910306,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten (Phonehouse),,Electronics retail,electronics,,,,,,,,Sweden,"55.6398797,13.0859953",coordinates_only,55.6398797,13.0859953,node,12450325355,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"59.616854,17.848422",coordinates_only,59.616854,17.848422,node,12560115241,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten PhoneHouse,,,Electronics retail,electronics,,,,,,,,Sweden,"56.5521047,14.1402847",coordinates_only,56.5521047,14.1402847,node,12823528010,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"55.3736962,13.1306959",coordinates_only,55.3736962,13.1306959,node,13071130706,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,Backavägen,7F,417 30,Göteborg,Sweden,Backavägen 7F 417 30 Göteborg Sweden,strict,57.7250532,11.9597585,node,13462288672,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,Enköpingsvägen,39,17738,,Sweden,Enköpingsvägen 39 17738 Sweden,usable,59.421634,17.854593,way,15676113,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"59.4606592,18.1336728",coordinates_only,59.4606592,18.1336728,way,20905220,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"59.8482978,17.6866058",coordinates_only,59.8482978,17.6866058,way,39270446,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"57.6430424,11.9488237",coordinates_only,57.6430424,11.9488237,way,44122690,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"56.6870207,16.3187171",coordinates_only,56.6870207,16.3187171,way,48534538,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,Tjärnvägen,1,931 61,Skellefteå,Sweden,Tjärnvägen 1 931 61 Skellefteå Sweden,strict,64.7357957,20.9652015,way,93088734,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,Handelsvägen,3,352 46,Växjö,Sweden,Handelsvägen 3 352 46 Växjö Sweden,strict,56.8817839,14.7626482,way,102730493,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"57.7714475,12.0014607",coordinates_only,57.7714475,12.0014607,way,136510984,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,Ulvsundavägen,189C,168 67,Bromma,Sweden,Ulvsundavägen 189C 168 67 Bromma Sweden,strict,59.3568347,17.9515749,way,147865010,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"58.5566024,15.0383162",coordinates_only,58.5566024,15.0383162,way,156854958,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,,,Electronics retail,electronics,,,,Orions väg,1C,134 44,Gustavsberg,Sweden,Orions väg 1C 134 44 Gustavsberg Sweden,strict,59.3104467,18.4215806,way,182041281,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"57.7097684,11.9682024",coordinates_only,57.7097684,11.9682024,way,184770756,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,Kolvägen,7,57435,Vetlanda,Sweden,Kolvägen 7 57435 Vetlanda Sweden,strict,57.4427989,15.0678314,way,249337184,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"56.1871729,14.8458956",coordinates_only,56.1871729,14.8458956,way,291502872,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"61.0058919,14.6013314",coordinates_only,61.0058919,14.6013314,way,294742771,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,Gumsbackevägen,16,611 38,Nyköping,Sweden,Gumsbackevägen 16 611 38 Nyköping Sweden,strict,58.7473715,16.9713996,way,298613645,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten Phone House,,,Electronics retail,electronics,,,,,,,,Sweden,"62.4469093,17.3369887",coordinates_only,62.4469093,17.3369887,way,573994135,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,Jonstorpsgatan,5C,54937,Skövde,Sweden,Jonstorpsgatan 5C 54937 Skövde Sweden,strict,58.4089355,13.881672,way,594265238,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"56.6805596,12.8082956",coordinates_only,56.6805596,12.8082956,way,613816450,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,Medskog Norra,3,,,Sweden,Medskog Norra 3 Sweden,usable,61.7154742,17.0425745,way,647876119,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"65.3240378,21.4410135",coordinates_only,65.3240378,21.4410135,way,854034991,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"59.0043082,16.2303445",coordinates_only,59.0043082,16.2303445,way,889389695,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,,,,,Sweden,"57.7703978,14.2037985",coordinates_only,57.7703978,14.2037985,way,892224994,OpenStreetMap via Overpass API
chain,Elgiganten,retail_grocery,auto,Elgiganten,Elgiganten,,Electronics retail,electronics,,,,Stationsvägen,29,37162,Lyckeby,Sweden,Stationsvägen 29 37162 Lyckeby Sweden,strict,56.1965503,15.6472285,way,907037322,OpenStreetMap via Overpass API
