export_mode,chain_requested,requested_category,requested_subtype,name,brand,operator,category,shop,amenity,tourism,leisure,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.3174241,18.0578274",coordinates_only,59.3174241,18.0578274,node,834606049,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.2940587,17.9669036",coordinates_only,59.2940587,17.9669036,node,886342620,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,,Healthcare / pharmacy,,pharmacy,,,Hässelby Torg,22,165 55,Hässelby,Sweden,Hässelby Torg 22 165 55 Hässelby Sweden,strict,59.3682849,17.8432573,node,905133346,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Södergatan,8C,24130,Eslöv,Sweden,Södergatan 8C 24130 Eslöv Sweden,strict,55.8381237,13.302951,node,949910404,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Tanneforsgatan,11,582 24,Linköping,Sweden,Tanneforsgatan 11 582 24 Linköping Sweden,strict,58.4103936,15.622522,node,966044375,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat Nybro,,Apotek Hjärtat,Healthcare / pharmacy,,pharmacy,,,Storgatan,6,382 30,Nybro,Sweden,Storgatan 6 382 30 Nybro Sweden,strict,56.744149,15.9072996,node,971756762,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat Olofström,,Apotek Hjärtat,Healthcare / pharmacy,,pharmacy,,,Östra Storgatan,38,293 34,Olofström,Sweden,Östra Storgatan 38 293 34 Olofström Sweden,strict,56.2773861,14.5307852,node,990509498,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Timmermansgatan,54,603 59,Norrköping,Sweden,Timmermansgatan 54 603 59 Norrköping Sweden,strict,58.5729232,16.2108882,node,1028596323,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.3634811,17.8733303",coordinates_only,59.3634811,17.8733303,node,1077381476,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Drottninggatan,56,602 32,Norrköping,Sweden,Drottninggatan 56 602 32 Norrköping Sweden,strict,58.5869326,16.1887757,node,1108877885,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,,Healthcare / pharmacy,,pharmacy,,,Nätragatan,33,,,Sweden,Nätragatan 33 Sweden,usable,63.2011771,18.5019349,node,1120051600,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"55.7137628,13.1594165",coordinates_only,55.7137628,13.1594165,node,1126805547,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Storforsplan,52,,,Sweden,Storforsplan 52 Sweden,usable,59.2424761,18.0927988,node,1193166693,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Antennvägen,11,,,Sweden,Antennvägen 11 Sweden,usable,62.4425132,17.348086,node,1216507984,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"55.7054245,13.1881762",coordinates_only,55.7054245,13.1881762,node,1225220725,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Gubbängstorget,114,,Enskede,Sweden,Gubbängstorget 114 Enskede Sweden,usable,59.2621672,18.08297,node,1234015494,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.3077799,18.0746717",coordinates_only,59.3077799,18.0746717,node,1258633954,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"55.5819175,12.9328694",coordinates_only,55.5819175,12.9328694,node,1261385383,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat Stattena,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"56.0594114,12.6975362",coordinates_only,56.0594114,12.6975362,node,1374024329,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"61.3028343,17.0554436",coordinates_only,61.3028343,17.0554436,node,1383270915,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.3425272,18.0516688",coordinates_only,59.3425272,18.0516688,node,1457185943,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.360696,17.9710826",coordinates_only,59.360696,17.9710826,node,1458578157,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.2900192,17.8113402",coordinates_only,59.2900192,17.8113402,node,1634570953,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"57.6709111,11.9280611",coordinates_only,57.6709111,11.9280611,node,1648799655,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.6201749,16.5937648",coordinates_only,59.6201749,16.5937648,node,1666359635,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"57.709966,11.9298768",coordinates_only,57.709966,11.9298768,node,1763043091,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"57.7495295,12.9436321",coordinates_only,57.7495295,12.9436321,node,1846671896,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Trandögatan,16,50433,Borås,Sweden,Trandögatan 16 50433 Borås Sweden,strict,57.7110624,12.9418829,node,1871091068,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"58.9041616,17.9459541",coordinates_only,58.9041616,17.9459541,node,2021902441,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"57.7041893,11.9653953",coordinates_only,57.7041893,11.9653953,node,2039206468,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.7304794,17.7874273",coordinates_only,59.7304794,17.7874273,node,2078475218,OpenStreetMap via Overpass API
