export_mode,chain_requested,requested_category,requested_subtype,name,brand,operator,category,shop,amenity,tourism,leisure,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
category,,food_restaurants,fast_food,McDonald's,McDonald's,,Food & restaurants,,fast_food,,,,,,,Denmark,"56.7836418,9.6955325",coordinates_only,56.7836418,9.6955325,way,340145233,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Motorvejsgrillen,,,Food & restaurants,,fast_food,,,,,,,Denmark,"56.7834146,9.6940293",coordinates_only,56.7834146,9.6940293,way,340145236,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Børnenes Kontor Bispetorvet,,,Food & restaurants,,fast_food,,,,,,,Denmark,"56.1564216,10.2095924",coordinates_only,56.1564216,10.2095924,way,340572693,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Vandkanten Falsled,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.1529558,10.1459208",coordinates_only,55.1529558,10.1459208,way,348678749,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Captain Roger's,,Captain Rogers Legoland Mad og Drikke,Food & restaurants,,fast_food,,,,,,,Denmark,"55.7360975,9.1261625",coordinates_only,55.7360975,9.1261625,way,352658468,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Hillbilly Grill,,,Food & restaurants,,fast_food,,,,,,,Denmark,"56.7055477,10.3283533",coordinates_only,56.7055477,10.3283533,way,361554440,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Infoteria Lillebælt Syd,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.4779224,9.8787075",coordinates_only,55.4779224,9.8787075,way,365267110,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Labyrintkiosken,,Egeskov Slot,Food & restaurants,,fast_food,,,,,,,Denmark,"55.175828,10.486094",coordinates_only,55.175828,10.486094,way,368800216,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Saigon Grill,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.6892194,11.8577427",coordinates_only,55.6892194,11.8577427,way,374841649,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,McDonald's,McDonald's,,Food & restaurants,,fast_food,,,,,,,Denmark,"54.9509407,8.8877861",coordinates_only,54.9509407,8.8877861,way,375914648,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,McDonald's,McDonald's,,Food & restaurants,,fast_food,,,,,,,Denmark,"56.0265383,12.5892494",coordinates_only,56.0265383,12.5892494,way,382753793,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,McDonald's,McDonald's,,Food & restaurants,,fast_food,,,,,,,Denmark,"56.4522814,9.4486371",coordinates_only,56.4522814,9.4486371,way,386711287,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,McDonald's,McDonald's,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.0606387,10.6001045",coordinates_only,55.0606387,10.6001045,way,388535663,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Burger King,Burger King,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.6265882,12.0918918",coordinates_only,55.6265882,12.0918918,way,391947074,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,McDonald's,McDonald's,McDonalds,Food & restaurants,,fast_food,,,,,,,Denmark,"56.1158393,10.1514191",coordinates_only,56.1158393,10.1514191,way,397184352,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Snoghøj Grillen,,Tulip Fast Food,Food & restaurants,,fast_food,,,,,,,Denmark,"55.5311234,9.715151",coordinates_only,55.5311234,9.715151,way,397933825,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Lynge Grill og Smørrebrød,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.8284359,12.3002004",coordinates_only,55.8284359,12.3002004,way,409568904,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,McDonald's,McDonald's,McDonalds,Food & restaurants,,fast_food,,,,,,,Denmark,"55.2512629,9.4903727",coordinates_only,55.2512629,9.4903727,way,411289469,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Havgrillen,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.474154,8.4262042",coordinates_only,55.474154,8.4262042,way,414675583,OpenStreetMap via Overpass API
