chain_requested,name,brand,operator,category,shop,amenity,tourism,leisure,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
Carrefour,Carrefour Market,Carrefour Market,Carrefour,Grocery / convenience,convenience,,,,Place de la République,10,59650,Villeneuve-d'Ascq,France,Place de la République 10 59650 Villeneuve-d'Ascq France,strict,50.6255505,3.1505136,way,77891579,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,,Grocery / convenience,convenience,,,,Avenue Thiers,293,,,France,Avenue Thiers 293 France,usable,44.8493594,-0.5443856,way,77956141,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,,,Grocery / convenience,convenience,,,,,,,,France,"48.9264668,2.2535863",coordinates_only,48.9264668,2.2535863,way,78270936,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,,Grocery / convenience,convenience,,,,Le Bourg,,,,France,Le Bourg France,usable,45.0217266,1.5207161,way,78318114,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,,Grocery / convenience,convenience,,,,Chemin du Port de l'Homme,,33360,Latresne,France,Chemin du Port de l'Homme 33360 Latresne France,usable,44.7849485,-0.5071375,way,78334552,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,,Grocery / convenience,convenience,,,,Chaussée Denis Papin,,,,France,Chaussée Denis Papin France,usable,50.733469,3.1447294,way,78512950,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,Groupe Carrefour,Grocery / convenience,convenience,,,,,,,,France,"48.8366376,2.3599049",coordinates_only,48.8366376,2.3599049,way,78534770,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,,Grocery / convenience,convenience,,,,Route de Pleumeur Gautier,11,22610,Pleubian,France,Route de Pleumeur Gautier 11 22610 Pleubian France,strict,48.841032,-3.138732,way,78835501,OpenStreetMap via Overpass API
Carrefour,Carrefour Contact,Carrefour Contact,,Grocery / convenience,convenience,,,,,,,,France,"48.8080651,2.3762278",coordinates_only,48.8080651,2.3762278,way,79151895,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,,Grocery / convenience,convenience,,,,Place des Douves,16,44190,,France,Place des Douves 16 44190 France,usable,47.0862456,-1.2842926,way,79280583,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,,Grocery / convenience,convenience,,,,Boulevard du Général de Gaulle,77,59100,Roubaix,France,Boulevard du Général de Gaulle 77 59100 Roubaix France,strict,50.6828189,3.1700434,way,79527385,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,,Grocery / convenience,convenience,,,,Rue du Général de Gaulle,,,,France,Rue du Général de Gaulle France,usable,50.6417708,2.6397023,way,79836634,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,,Grocery / convenience,convenience,,,,,,,,France,"48.5515849,2.1199575",coordinates_only,48.5515849,2.1199575,way,80479621,OpenStreetMap via Overpass API
Carrefour,Carrefour City Villefranche-de-Rouergue,Carrefour City,,Grocery / convenience,convenience,,,,,,,,France,"44.3525822,2.0335645",coordinates_only,44.3525822,2.0335645,way,80619389,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,Carrefour,Grocery / convenience,convenience,,,,,,,,France,"48.8048819,2.4573324",coordinates_only,48.8048819,2.4573324,way,80810442,OpenStreetMap via Overpass API
Carrefour,Carrefour Contact,Carrefour Contact,,Grocery / convenience,convenience,,,,Rue Édouard Lalo,,,,France,Rue Édouard Lalo France,usable,50.6084723,3.0141886,way,81731938,OpenStreetMap via Overpass API
