export_mode,chain_requested,requested_category,requested_subtype,name,brand,operator,category,shop,amenity,tourism,leisure,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
chain,ICA,retail_grocery,auto,ICA Banér,ICA Nära,,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.3324119,18.0909196",coordinates_only,59.3324119,18.0909196,node,410595543,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket Lejonet,ICA Supermarket,,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.0518325,12.7020369",coordinates_only,59.0518325,12.7020369,node,411394134,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,Maxi ICA Stormarknad Stenhagen Uppsala,Maxi ICA Stormarknad,ICA,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.8488507,17.5599509",coordinates_only,59.8488507,17.5599509,node,412064914,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket Högalid,ICA Supermarket,ICA,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.3161686,18.0393903",coordinates_only,59.3161686,18.0393903,node,415283429,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Kvantum Mariestad,ICA Kvantum,ICA,Grocery / convenience,supermarket,,,,Viktoriagatan,20,542 33,Mariestad,Sweden,Viktoriagatan 20 542 33 Mariestad Sweden,strict,58.7099618,13.8277712,node,427643854,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Nära Grisslehamns Livs,ICA Nära,,Grocery / convenience,supermarket,,,,Grisslehamnsvägen,691,760 45,Grisslehamn,Sweden,Grisslehamnsvägen 691 760 45 Grisslehamn Sweden,strict,60.1004701,18.8074063,node,430927877,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Lappkärrsberget,ICA Nära,ICA,Grocery / convenience,supermarket,,,,Professorsslingan,15,114 17,Stockholm,Sweden,Professorsslingan 15 114 17 Stockholm Sweden,strict,59.3697507,18.063029,node,433633924,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket Cityhallen,ICA Supermarket,,Grocery / convenience,supermarket,,,,Arklimästaregatan,40,371 15,Karlskrona,Sweden,Arklimästaregatan 40 371 15 Karlskrona Sweden,strict,56.1610348,15.583627,node,434511967,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA,,,Grocery / convenience,supermarket,,,,,,,,Sweden,"55.6349949,13.685807",coordinates_only,55.6349949,13.685807,node,435775564,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket Nykvarn,ICA Supermarket,,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.1782996,17.4299097",coordinates_only,59.1782996,17.4299097,node,440623958,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Kvantum Kvissleby,ICA Kvantum,,Grocery / convenience,supermarket,,,,Affärsgatan,6,86231,Kvissleby,Sweden,Affärsgatan 6 86231 Kvissleby Sweden,strict,62.2984699,17.3789287,node,440894075,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Folkes Livs,ICA Nära,ICA,Grocery / convenience,supermarket,,,,Rackarbergsgatan,8,,Uppsala,Sweden,Rackarbergsgatan 8 Uppsala Sweden,usable,59.8558401,17.6183741,node,441028191,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket Årsta,ICA Supermarket,ICA,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.2963336,18.0523255",coordinates_only,59.2963336,18.0523255,node,442049898,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket Enskededalen,ICA Supermarket,,Grocery / convenience,supermarket,,,,Dalens allé,5,121 31,Enskededalen,Sweden,Dalens allé 5 121 31 Enskededalen Sweden,strict,59.2852736,18.0931537,node,442366355,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket Berga Centrum,ICA Supermarket,ICA,Grocery / convenience,supermarket,,,,Rimsmedsvägen,19,393 52,Kalmar,Sweden,Rimsmedsvägen 19 393 52 Kalmar Sweden,strict,56.6916459,16.3386335,node,443318072,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Stjärnköp,ICA Supermarket,,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.6161815,17.8291908",coordinates_only,59.6161815,17.8291908,node,445302837,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Åkermyntan,ICA Kvantum,ICA,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.3801887,17.8167354",coordinates_only,59.3801887,17.8167354,node,445787267,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Kvantum Toppen,ICA Kvantum,,Grocery / convenience,supermarket,,,,,,,,Sweden,"55.4259764,12.9642132",coordinates_only,55.4259764,12.9642132,node,447136341,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket Väddö,ICA Supermarket,,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.9696314,18.8063138",coordinates_only,59.9696314,18.8063138,node,448199301,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket,ICA Supermarket,,Grocery / convenience,supermarket,,,,Kyrkogatan,14,79230,Mora,Sweden,Kyrkogatan 14 79230 Mora Sweden,strict,61.0048608,14.5380167,node,448882247,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA nära Dalastan,ICA Nära,,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.3438926,18.0430968",coordinates_only,59.3438926,18.0430968,node,449795376,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket Tannefors,ICA Supermarket,,Grocery / convenience,supermarket,,,,Nya Tanneforsvägen,60,582 42,Linköping,Sweden,Nya Tanneforsvägen 60 582 42 Linköping Sweden,strict,58.405866,15.6421547,node,452268576,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket Kärra,ICA Supermarket,,Grocery / convenience,supermarket,,,,,,,,Sweden,"57.7943694,11.9900333",coordinates_only,57.7943694,11.9900333,node,452403596,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket Ödeshög,ICA Supermarket,,Grocery / convenience,supermarket,,,,,,,,Sweden,"58.228979,14.6530932",coordinates_only,58.228979,14.6530932,node,453462488,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Kvantum Flygfyren,ICA Kvantum,,Grocery / convenience,supermarket,,,,Gustav Adolfs väg,55,76142,Norrtälje,Sweden,Gustav Adolfs väg 55 76142 Norrtälje Sweden,strict,59.7521763,18.6940617,node,458376710,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Kvantum,ICA Kvantum,Ica,Grocery / convenience,supermarket,,,,Siroccogatan,4,131 54,Nacka,Sweden,Siroccogatan 4 131 54 Nacka Sweden,strict,59.3053953,18.1288674,node,458888901,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket,ICA Supermarket,,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.3073101,18.0296528",coordinates_only,59.3073101,18.0296528,node,459776346,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Nära Henriksdal,ICA Nära,ICA,Grocery / convenience,supermarket,,,,Henriksdalsringen,117,131 32,Nacka,Sweden,Henriksdalsringen 117 131 32 Nacka Sweden,strict,59.3110883,18.116887,node,462722792,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Nära Gärdet,ICA Nära,,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.346649,18.1001204",coordinates_only,59.346649,18.1001204,node,466524079,OpenStreetMap via Overpass API
