export_mode,chain_requested,requested_category,requested_subtype,name,brand,operator,category,shop,amenity,tourism,leisure,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
chain,Tesla,mobility_fuel,charging,Trollhättan Supercharger,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,,,,,Sweden,"58.3138197,12.2985592",coordinates_only,58.3138197,12.2985592,node,12881089795,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,Växjö Supercharger,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,,,,,Sweden,"56.8841743,14.7633449",coordinates_only,56.8841743,14.7633449,node,12881128306,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,Ronneby Supercharger,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,,,,,Sweden,"56.2314063,15.2581048",coordinates_only,56.2314063,15.2581048,node,12881146243,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,Oskarshamn Supercharger,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,,,,,Sweden,"57.2632227,16.427706",coordinates_only,57.2632227,16.427706,node,12914335809,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,Haninge Supercharger,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,,,,,Sweden,"59.1812126,18.1595332",coordinates_only,59.1812126,18.1595332,node,12914359159,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,Härnösand Supercharger,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,,,,,Sweden,"62.6357571,17.9241668",coordinates_only,62.6357571,17.9241668,node,12914372165,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,Södertälje Supercharger,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,,,,,Sweden,"59.1872325,17.5810311",coordinates_only,59.1872325,17.5810311,node,12914373104,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,Ronneby Supercharger,Tesla,Tesla,Fuel / charging,,charging_station,,,Viggenvägen,14,372 41,Ronneby,Sweden,Viggenvägen 14 372 41 Ronneby Sweden,strict,56.2319577,15.2582999,node,12969624924,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,Västerås Supercharger,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,,,,,Sweden,"59.6087262,16.6224189",coordinates_only,59.6087262,16.6224189,node,13046616202,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,Vansbro Supercharger,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,,,,,Sweden,"60.510604,14.2331557",coordinates_only,60.510604,14.2331557,node,13556760825,OpenStreetMap via Overpass API
chain,Tesla,mobility_fuel,charging,Arlandastad Supercharger,Tesla Supercharger,Tesla,Fuel / charging,,charging_station,,,,,,,Sweden,"59.6082778,17.8945379",coordinates_only,59.6082778,17.8945379,node,13556766021,OpenStreetMap via Overpass API
